success,failure_reason,miss_distance_m,robustness_margin,max_qbar_pa,max_load_g,time_of_flight_s,impulse_n_s,burn_time_s,candidate,crossrange_error_m,downrange_error_m,failed,final_x_m,final_y_m,final_z_m,fuel_used_kg,generation,ground_violation_m,guidance_gain,integrated_control_effort,load_violation_g,miss_violation_m,mission_model,optimizer_score,qbar_violation_pa,terminal_altitude_m,terminal_flight_path_angle_deg,terminal_speed_mps,thrust_n
True,none,8.539786641826977,52.00055173839102,147999.44826160898,5.174907462609433,8.899999999999991,19612.364226572085,11.139001745955854,65,0.0,-8.535060716423231,False,2991.4649392835768,0.0,-0.28406769421290345,5.193463590307573,6,0.28406769421290345,1.446640101422136,0.4057737831639882,0.0,0.0,point_mass,20.35206810764041,0.0,-0.28406769421290345,-9.26661104359359,520.5102393570277,2203.6364299519178
True,none,9.125897245590792,43.64534883711985,156354.65116288015,5.486817401815764,8.699999999999989,20284.544282174902,10.600135798801956,66,0.0,-8.932036201824758,False,2991.0679637981752,0.0,-1.8710237375227372,5.334837314668263,6,1.8710237375227372,1.619583000580688,0.4024075802505329,0.0,0.0,point_mass,22.863639202197717,0.0,-1.8710237375227372,-8.926523908653527,534.9941738178605,2331.556814043091
True,none,12.91476210240004,39.98077643069916,160019.22356930084,5.649255660313453,8.599999999999987,20634.653861,10.939045517391571,67,0.0,-11.690123265593684,False,2988.3098767344063,0.0,5.48927118994986,5.110135058047717,6,0.0,1.446640101422136,0.38914279192965834,0.0,0.0,point_mass,27.552299498795165,0.0,5.48927118994986,-9.091151346250815,541.4922302191935,2399.378355930225
True,none,4.6636450367975,53.36079194746568,146639.20805253432,5.100494869352237,8.949999999999992,19446.187197945073,10.597044532238058,68,0.0,-4.650605878337956,False,2995.349394121662,0.0,-0.3484967627029034,5.489738183417629,6,0.3484967627029034,1.4,0.4062055754154408,0.0,0.0,point_mass,16.105713442622726,0.0,-0.3484967627029034,-9.354476751444983,518.104407142587,2172.7583461391155
True,none,15.598252537972781,46.62753188747473,153372.46811252527,5.382344519036125,8.74999999999999,20029.790133126946,10.597044532238058,69,0.0,-14.886194048862308,False,2985.1138059511377,0.0,4.659045930015151,5.367062469821704,6,0.0,1.4,0.3957939492421321,0.0,0.0,point_mass,28.633912887978518,0.0,4.659045930015151,-9.230906537711423,530.0710763375805,2289.118872357376
True,none,0.4675696340545005,46.87018468222709,153129.8153177729,5.348000475396451,8.79999999999999,20018.179575305672,10.597044532238058,70,0.0,-0.19359447708529842,False,2999.8064055229147,0.0,0.42560843639656554,5.397731398220685,7,0.0,1.446640101422136,0.3986783135898924,0.0,0.0,point_mass,13.45522150702611,0.0,0.42560843639656554,-9.218550342475707,529.5083964603873,2274.7931335574585
True,none,0.4675696340545005,46.87018468222709,153129.8153177729,5.348000475396451,8.79999999999999,20018.179575305672,10.597044532238058,71,0.0,-0.19359447708529842,False,2999.8064055229147,0.0,0.42560843639656554,5.397731398220685,7,0.0,1.446640101422136,0.3986783135898924,0.0,0.0,point_mass,13.45522150702611,0.0,0.42560843639656554,-9.218550342475707,529.5083964603873,2274.7931335574585
True,none,4.714739681219844,47.39979976962646,152600.20023037354,5.348107908121098,8.79999999999999,20018.179575305672,11.161965379566022,72,0.0,-3.9563316632438728,False,2996.043668336756,0.0,-2.5644122196095873,5.124545548646665,7,2.5644122196095873,1.5639533765738571,0.405638716389484,0.0,0.0,point_mass,17.622949291081547,0.0,-2.5644122196095873,-9.054893609213721,528.4804014249236,2274.7931335574585
True,none,19.312487522247956,38.61736956145437,161382.63043854563,5.720314759883274,8.549999999999986,20767.878792018822,11.150457782176558,73,0.0,-17.303539217685284,False,2982.6964607823147,0.0,8.57669544982275,4.984100302037049,7,0.0,1.4,0.38623834030788246,0.0,0.0,point_mass,34.28776088004863,0.0,8.57669544982275,-9.103749988657066,543.8971753001675,2428.991671581148
True,none,17.134573840387034,42.57332317999858,157426.67682000142,5.544294112384153,8.649999999999988,20379.220402472005,10.597044532238058,74,0.0,-15.827730723265176,False,2984.172269276735,0.0,6.563273637711847,5.305724613023742,7,0.0,1.4,0.3908868018223749,0.0,0.0,point_mass,31.127795765859247,0.0,6.563273637711847,-9.168218845605136,537.1115516914965,2355.9792372800075
True,none,13.11779301582923,47.12766567363453,152872.33432636547,5.351550538814176,8.79999999999999,20018.179575305672,10.72514940241351,75,0.0,-2.7597380931601947,False,2997.24026190684,0.0,-12.824209108685753,5.333259039461382,7,12.824209108685753,1.9303654909180847,0.45138944715953133,0.0,0.0,point_mass,26.066822740089723,0.0,-12.824209108685753,-8.532318162762444,528.6918706247574,2274.7931335574585
True,none,12.608332111242039,55.50224572222025,144497.75427777975,5.023734801190239,8.999999999999993,19260.55344698916,10.597044532238058,76,0.0,-7.266751483881762,False,2992.7332485161182,0.0,-10.303609149170951,5.52040711181661,7,10.303609149170951,1.718017894031299,0.4435353846505961,0.0,0.0,point_mass,23.54354869989816,0.0,-10.303609149170951,-8.943317058319353,514.0508185483071,2140.061494109913
True,none,1.9136807123112813,46.936650840496064,153063.34915950394,5.347588231387581,8.79999999999999,20018.179575305672,10.63537967836974,77,0.0,-0.2784549936272924,False,2999.7215450063727,0.0,1.8933136785002738,5.378275315956444,7,0.0,1.4,0.39720796876075276,0.0,0.0,point_mass,14.891362661542548,0.0,1.8933136785002738,-9.285018937587758,529.4363787958705,2274.7931335574585
True,none,2.3159570049109073,46.599786287047635,153400.21371295236,5.348048339623552,8.79999999999999,20018.179575305672,10.330315371725138,78,0.0,1.681297507851923,False,3001.681297507852,0.0,1.5927634911331978,5.5371010411316774,7,0.0,1.4,0.3971807169801476,0.0,0.0,point_mass,15.344168637159434,0.0,1.5927634911331978,-9.287532409553153,530.0107775892948,2274.7931335574585
True,none,22.92469295845514,49.53670511576152,150463.29488423848,5.279090345829395,8.79999999999999,19767.82637780249,10.597044532238058,79,0.0,-22.689946391511512,False,2977.3100536084885,0.0,3.2722897166626836,5.397731398220685,7,0.0,1.446640101422136,0.4012670363213282,0.0,0.0,point_mass,35.26201356889341,0.0,3.2722897166626836,-9.197300881783008,524.9658396677717,2246.343906568467
