run,success,failure_reason,miss_distance_m,robustness_margin,max_qbar_pa,max_load_g,time_of_flight_s,impulse_n_s,crossrange_error_m,downrange_error_m,failed,final_x_m,final_y_m,final_z_m,fuel_used_kg,ground_violation_m,integrated_control_effort,load_violation_g,miss_violation_m,mission_model,qbar_violation_pa,terminal_altitude_m,terminal_flight_path_angle_deg,terminal_speed_mps
161,True,none,17.869990373663565,73.20961418136757,126790.38581863244,4.5648298178884,9.399999999999999,18976.736628949395,0.3991929174210413,-3.939020629019069,False,2996.060979370981,0.3991929174210413,-17.42588067942827,5.091666666666043,17.42588067942827,0.4971949587704536,0.0,0.0,point_mass,0.0,-17.42588067942827,-9.100153518829481,483.62553060853685
162,True,none,20.723006725800605,60.63807283850556,139361.92716149444,4.735391498899535,9.149999999999995,18713.886534271758,0.14258940445941393,-19.899985884439502,False,2980.1000141155605,0.14258940445941393,-5.780418481253901,4.956249999999393,5.780418481253901,0.46471389397567303,0.0,0.0,point_mass,0.0,-5.780418481253901,-8.959040962298637,503.95448666593927
163,True,none,22.63043063624877,58.78760455843553,141212.39544156447,4.910294770284224,9.099999999999994,19682.593077344587,-0.7881416915456193,9.466507798141265,False,3009.4665077981413,-0.7881416915456193,-20.540215518923972,4.929166666666063,20.540215518923972,0.5633542295823677,0.0,0.0,point_mass,0.0,-20.540215518923972,-8.284303598526055,511.0716788415262
164,True,none,29.52309396813794,67.94955996791107,132050.44003208893,7.586013058480252,11.750000000000032,24520.488776761795,0.5399037592286894,0.45392369920909914,False,4012.6489334249786,2.41240123231125,-179.50868135242737,6.364583333332554,179.50868135242737,10.347292295901788,0.0,0.0,point_mass,0.0,-179.50868135242737,-9.992562621924156,334.1510058566846
165,True,none,22.180250240945252,43.746903961469215,156253.09603853078,5.644718471884485,8.599999999999987,20084.881318167012,-0.04075579787886438,-20.667767977105996,False,2979.332232022894,-0.04075579787886438,-8.050168107586519,4.658333333332763,8.050168107586519,0.4931534150585314,0.0,0.0,point_mass,0.0,-8.050168107586519,-8.020339641484695,538.6035147661961
166,True,none,26.68853283097243,53.12661720052664,146873.38279947336,8.07981330123359,11.55000000000003,24635.41097735873,0.0962991303188957,-3.5396917902126006,False,4008.527755576445,-4.487268041424737,-165.3272121371703,6.256249999999234,165.3272121371703,9.982469351983209,0.0,0.0,point_mass,0.0,-165.3272121371703,-9.239980393316522,338.20692347110344
167,True,none,29.134337627877642,70.63088170363613,129369.11829636387,7.934734912408848,11.750000000000032,22732.497995137706,-0.05187893409263554,-11.43649495569207,False,4005.5850436709775,-0.3567036754595777,-158.1052981245107,6.364583333332554,158.1052981245107,10.545670173570027,0.0,0.0,point_mass,0.0,-158.1052981245107,-8.84347312636957,321.4990857786446
168,True,none,2.859684039122847,49.19429775983168,150805.70224016832,5.09551438937064,8.899999999999991,18931.67584612437,0.4476975592806945,2.094009266377725,False,3002.0940092663777,0.4476975592806945,-1.8953851564661708,4.820833333332743,1.8953851564661708,0.4918815588438301,0.0,0.0,point_mass,0.0,-1.8953851564661708,-8.88966813295704,528.9894394169083
169,True,none,31.015737224624473,60.813950044762926,139186.04995523707,8.130043175316027,11.400000000000027,25024.96409337277,-0.37352718553613207,3.4168801847235954,False,4012.0324398938924,-3.227470352470568,-169.0411009803468,6.174999999999244,169.0411009803468,9.902436114723466,0.0,0.0,point_mass,0.0,-169.0411009803468,-9.192980475853968,346.9177749756101
170,True,none,27.738654991960885,57.83172284013094,142168.27715986906,7.831103021686851,11.60000000000003,24665.438107908714,-0.32729919227079635,-0.720766573140736,False,4005.352960782365,-0.039495849810473535,-155.26951342848534,6.283333333332564,155.26951342848534,10.145857669176571,0.0,0.0,point_mass,0.0,-155.26951342848534,-8.577398135980813,337.35121719893624
171,True,none,23.095788019456336,43.59157429451021,156408.4257054898,9.331723962955033,11.150000000000023,25656.017908220732,-1.6206963337189575,0.8202963316803107,False,4009.2310418287793,1.9590317741278371,-138.5297547184483,6.039583333332594,138.5297547184483,9.9064425465158,0.0,0.0,point_mass,0.0,-138.5297547184483,-7.895278410275359,334.0023203853864
172,True,none,1.6026380055274854,38.59412703926323,161405.87296073677,5.677292960108036,8.599999999999987,20529.927692329427,-1.0720171101410405,0.2440138732285959,False,3000.2440138732286,-1.0720171101410405,1.166055368324312,4.658333333332763,0.0,0.4753380743727501,0.0,0.0,point_mass,0.0,1.166055368324312,-8.132616697497747,544.3294049664723
173,True,none,34.208974035118075,69.64540459126334,130354.59540873666,7.793146447718112,12.150000000000038,23451.66803489874,0.6891669124201248,-7.743109043393815,False,4010.498297109804,2.698682148762075,-166.29653357828994,6.499999999999204,166.29653357828994,11.184180740350735,0.0,0.0,point_mass,0.0,-166.29653357828994,-9.083530138571897,304.05698412283283
174,False,ground_intercept,250.7601703158931,-20.760170315893106,134554.00278690574,4.962632907948443,8.549999999999986,18227.981955608262,-0.15609415284971329,-250.75941728181033,True,2749.2405827181897,-0.15609415284971329,-0.5943870440090193,4.631249999999433,0.5943870440090193,0.49321850195111466,0.0,20.760170315893106,point_mass,0.0,-0.5943870440090193,-8.567512864411036,497.8479114702167
175,True,none,29.50771251133532,57.74379588065468,142256.20411934532,7.880225200698018,11.250000000000025,23903.14136390653,0.02800216320683551,8.96072026367392,False,4008.4369907435434,0.9599093020896502,-166.10798723368742,6.093749999999254,166.10798723368742,9.534817779721074,0.0,0.0,point_mass,0.0,-166.10798723368742,-9.160154164178488,367.29144191138386
176,True,none,35.701890999337124,57.14640185747942,142853.59814252058,8.128037891537899,11.300000000000026,24153.84157349269,-0.005326229718032288,-16.7678030029374,False,4003.6517265848975,3.06027491338377,-161.767727626563,6.120833333332584,161.767727626563,9.954735366760374,0.0,0.0,point_mass,0.0,-161.767727626563,-8.582639476164298,351.0274065918352
177,True,none,17.744430064377944,48.137257815303485,151862.74218469652,5.163642742327351,8.899999999999991,18811.10369087438,1.1365155115808194,2.0330617530730706,False,3002.033061753073,1.1365155115808194,-17.5909007930159,4.820833333332743,17.5909007930159,0.4993736740361633,0.0,0.0,point_mass,0.0,-17.5909007930159,-8.284519339760509,525.586558882855
178,True,none,21.978102006901402,46.84209057881954,153157.90942118046,4.879066156296822,9.049999999999994,17952.70575496603,-0.06795942434556254,-4.6279827412649865,False,2995.372017258735,-0.06795942434556254,-21.485207122319288,4.902083333332733,21.485207122319288,0.4728793232770589,0.0,0.0,point_mass,0.0,-21.485207122319288,-9.266113679163569,517.1734775579055
179,True,none,34.941423900162306,55.9271367873337,144072.8632126663,8.070290661712065,11.500000000000028,23923.963203213254,-1.065706669463466,-13.62576933331411,False,4007.6891957816742,7.79257761711466,-198.51146089166406,6.229166666665904,198.51146089166406,9.926763570424672,0.0,0.0,point_mass,0.0,-198.51146089166406,-10.805866878553383,344.19327682310393
180,True,none,20.350432772491356,54.33775492600509,145662.2450739949,5.774614137590734,8.84999999999999,20675.234853117887,0.272504419373398,6.123657199304489,False,3006.1236571993045,0.272504419373398,-19.40532601824866,4.793749999999413,19.40532601824866,0.6620134746057892,0.0,0.0,point_mass,0.0,-19.40532601824866,-7.426461495237422,518.1280756337295
181,True,none,36.01970490581673,58.145860046764454,141854.13995323554,8.478514879030119,11.60000000000003,24461.7336529656,-0.04464521700016718,-14.273196650547561,False,4015.4443393952797,-0.7122698650561532,-188.07312794444482,6.283333333332564,188.07312794444482,10.38466510407579,0.0,0.0,point_mass,0.0,-188.07312794444482,-10.224865929896302,322.82503007646034
182,True,none,27.532640864179676,50.22758374201276,149772.41625798724,8.29941747662348,11.050000000000022,25043.011655060767,0.026259650842937195,-15.532875246279218,False,4005.4581668087335,-0.10147105481299049,-156.15969905896824,5.985416666665934,156.15969905896824,9.309472748636773,0.0,0.0,point_mass,0.0,-156.15969905896824,-8.624187809517077,372.3326070541892
183,True,none,18.32545395097286,55.99959381179698,144000.40618820302,5.050571634542642,8.999999999999993,19770.858075260076,-0.21905244774893334,-9.73225729750493,False,2990.267742702495,-0.21905244774893334,-15.526024810927105,4.874999999999403,15.526024810927105,0.4401746404883584,0.0,0.0,point_mass,0.0,-15.526024810927105,-9.173945444945655,512.6321490498758
184,True,none,19.10844528764238,59.96495221785325,140035.04778214675,5.3219160889845085,8.84999999999999,20186.663916073845,-0.8882286519086773,-5.10965687373664,False,2994.8903431262634,-0.8882286519086773,-18.391170104303495,4.793749999999413,18.391170104303495,0.6244382913239619,0.0,0.0,point_mass,0.0,-18.391170104303495,-7.939702558575296,520.4933559728647
185,True,none,24.88897256466287,53.539218349644536,146460.78165035546,8.469613878113504,11.250000000000025,24470.1019643752,-0.04434070102928822,8.94646310768394,False,4010.92106517197,-12.253525536878907,-193.4389254983266,6.093749999999254,193.4389254983266,9.77504176361614,0.0,0.0,point_mass,0.0,-193.4389254983266,-11.191276451258346,354.5056697325034
186,True,none,19.663286010461597,48.04597222357738,151954.02777642262,5.378721637245157,8.79999999999999,19593.61464762863,1.0169271462474874,-2.8443022735318664,False,2997.155697726468,1.0169271462474874,-19.429889873213927,4.766666666666083,19.429889873213927,0.550992943319756,0.0,0.0,point_mass,0.0,-19.429889873213927,-7.914634206929862,526.8317755582567
187,True,none,20.097906813472395,39.72232917465305,160277.67082534696,5.67990325178206,8.549999999999986,20787.02782288504,2.0986847567714655,-19.649898707911234,False,2980.3501012920888,2.0986847567714655,3.660991852427925,4.631249999999433,0.0,0.45414654106424374,0.0,0.0,point_mass,0.0,3.660991852427925,-7.881492485572503,545.2873993114388
188,True,none,23.594585018050562,72.25034909253957,127749.65090746044,7.183615338019778,12.100000000000037,23095.661143445534,-0.014417332908029972,1.3180183387312354,False,4013.7792347484838,1.6002485894255816,-184.94212960253535,6.499999999999204,184.94212960253535,10.771223103755798,0.0,0.0,point_mass,0.0,-184.94212960253535,-10.839768896626188,325.1320408779391
189,True,none,22.784174031708247,54.821994949615735,145178.00505038426,4.877652287063313,9.049999999999994,19784.88176699514,-0.8473028949994561,-22.744948097586075,False,2977.255051902414,-0.8473028949994561,1.033440926908506,4.902083333332733,0.0,0.47253746399781904,0.0,0.0,point_mass,0.0,1.033440926908506,-8.735292432341163,509.45014007504295
190,True,none,26.50063145067814,52.65387199336325,147346.12800663675,7.806325977106516,11.450000000000028,23536.694854788937,-0.036056156952321276,-3.6237912065948876,False,4013.601365660741,-0.6906248674587611,-175.04614058125398,6.202083333332574,175.04614058125398,9.81599994317078,0.0,0.0,point_mass,0.0,-175.04614058125398,-9.75289733060769,353.97246957538454
191,True,none,35.37149335178674,31.952774712119368,168047.22528788063,9.751208854605188,10.800000000000018,26388.900013553775,0.01215850136191516,-15.287339245451221,False,4016.1672597215806,-0.03256714998176143,-155.25155357871483,5.849999999999284,155.25155357871483,9.70662364629163,0.0,0.0,point_mass,0.0,-155.25155357871483,-8.120784405708264,350.85991622922256
192,False,ground_intercept,235.66688965990937,-5.666889659909373,135749.07754526468,5.072375683250673,8.499999999999986,17712.263866173536,-0.08268168360371297,-235.6614509347878,True,2764.338549065212,-0.08268168360371297,-1.598933715227378,4.604166666666103,1.598933715227378,0.4941860654746651,0.0,5.666889659909373,point_mass,0.0,-1.598933715227378,-8.395989509252848,505.2771498978817
193,True,none,24.94454605695456,32.54028727503627,167459.71272496373,9.547381878145417,10.650000000000016,26409.535179834762,-0.4375141699438639,-13.77385640798866,False,4003.8448524049786,-4.6207233505480065,-163.24876963705617,5.768749999999294,163.24876963705617,9.255403939561644,0.0,0.0,point_mass,0.0,-163.24876963705617,-9.343896698450754,372.20596644917856
194,True,none,6.242882518284909,66.30341753778141,133696.5824622186,4.490875780318167,9.399999999999999,18795.811423943178,0.6561059655440579,-5.930678137892755,False,2994.0693218621072,0.6561059655440579,-1.8358006220191085,5.091666666666043,1.8358006220191085,0.5197651697901275,0.0,0.0,point_mass,0.0,-1.8358006220191085,-8.600844936050942,486.60661875270085
195,False,ground_intercept,233.08478004069588,-3.0847800406958754,132284.24317996763,5.065875517652573,8.599999999999987,18149.698287123378,-0.13427771468663477,-233.0703450717765,True,2766.9296549282235,-0.13427771468663477,-2.5905413021096964,4.658333333332763,2.5905413021096964,0.4769554850041787,0.0,3.0847800406958754,point_mass,0.0,-2.5905413021096964,-8.562105451649845,491.06225957134853
196,True,none,13.373542587480825,52.739209562054455,147260.79043794554,5.377698430073561,8.74999999999999,20075.891277224437,0.3471373256163672,-8.000560089245027,False,2991.999439910755,0.3471373256163672,-10.710843817118558,4.739583333332753,10.710843817118558,0.5148546427914406,0.0,0.0,point_mass,0.0,-10.710843817118558,-9.309923288970113,533.3488048514103
197,True,none,17.524519491550244,60.09794715393439,139902.0528460656,5.232318025637789,8.949999999999992,19684.48034450863,0.08733185568997691,-12.80952193277335,False,2987.1904780672266,0.08733185568997691,-11.958984254965163,4.847916666666073,11.958984254965163,0.43206127353108137,0.0,0.0,point_mass,0.0,-11.958984254965163,-8.848602257769032,508.481848923054
198,True,none,13.36529929959858,36.83152348380952,163168.47651619048,5.6445194425043965,8.549999999999986,20292.872546472056,-0.9567518946612579,-10.678212035273646,False,2989.3217879647264,-0.9567518946612579,-7.980704161266065,4.631249999999433,7.980704161266065,0.5842073466209231,0.0,0.0,point_mass,0.0,-7.980704161266065,-7.086739878980173,549.9365739858421
199,True,none,28.209017187325546,50.890068700545264,149109.93129945474,8.749176461695376,11.250000000000025,24562.047513359903,-1.277615336461395,-16.15343747343877,False,4004.902186926571,7.446414352767962,-160.5923676590407,6.093749999999254,160.5923676590407,10.252450911483674,0.0,0.0,point_mass,0.0,-160.5923676590407,-9.260451380096354,335.4020918190665
200,True,none,24.021345767748098,46.63975163415063,153360.24836584937,7.680480431745512,11.250000000000025,23935.49428483147,0.184990327154441,-2.0178147480901316,False,4002.84391835921,6.654145611576317,-151.36544223049853,6.093749999999254,151.36544223049853,9.502133689027781,0.0,0.0,point_mass,0.0,-151.36544223049853,-8.378873293799828,370.1112318569233
201,False,ground_intercept,302.394051535675,-72.39405153567498,126101.94019784166,4.7605035718134,8.649999999999988,17397.370973063764,-0.12608060941002314,-302.3787574784842,True,2697.621242521516,-0.12608060941002314,-3.0386730012320475,4.685416666666093,3.0386730012320475,0.5180990170678523,0.0,72.39405153567498,point_mass,0.0,-3.0386730012320475,-8.620522449248467,474.5222685684749
202,True,none,16.662743458968134,61.37133941543609,138628.6605845639,5.16833705511981,8.999999999999993,19248.55535269352,0.060874912400497916,-8.029884524538375,False,2991.9701154754616,0.060874912400497916,-14.600146175535526,4.874999999999403,14.600146175535526,0.43836170126660423,0.0,0.0,point_mass,0.0,-14.600146175535526,-8.945533221849573,506.0437747684575
203,False,ground_intercept,233.0285757710065,-3.0285757710065013,134825.688907705,5.18077367800542,8.549999999999986,18273.285424852642,1.120808944856207,-233.02021918579794,True,2766.979780814202,1.120808944856207,-1.6243040896154426,4.631249999999433,1.6243040896154426,0.48682106740031333,0.0,3.0285757710065013,point_mass,0.0,-1.6243040896154426,-8.124401841028051,492.6819273555828
204,False,ground_intercept,288.45740925773214,-58.45740925773214,136938.1175588163,4.985174481138767,8.499999999999986,18737.9110076136,0.7963756901863421,-288.450285988878,True,2711.549714011122,0.7963756901863421,-1.864203416296966,4.604166666666103,1.864203416296966,0.506602139651086,0.0,58.45740925773214,point_mass,0.0,-1.864203416296966,-8.527424175454263,490.6777456084505
205,True,none,10.040143068581678,35.46549407088425,164534.50592911575,5.66911675140164,8.599999999999987,20450.351724278124,-0.057045704949900675,0.5702263753128136,False,3000.570226375313,-0.057045704949900675,-10.023774763333076,4.658333333332763,10.023774763333076,0.5736433460314311,0.0,0.0,point_mass,0.0,-10.023774763333076,-8.182393015128946,545.5316911333526
206,False,ground_intercept,305.4026585153599,-75.40265851535992,118995.91147518232,4.466525956133301,8.79999999999999,17757.276682632288,-0.0075067351417758,-305.39767709303715,True,2694.602322906963,-0.0075067351417758,-1.7443044675457404,4.766666666666083,1.7443044675457404,0.5367443224660419,0.0,75.40265851535992,point_mass,0.0,-1.7443044675457404,-8.829274512159092,467.7022353278314
207,True,none,36.7018268242536,64.86729829016733,135132.70170983268,7.998539576691041,11.700000000000031,25031.38291633792,-0.31061509068363913,-16.371681982748214,False,4009.421468603306,-3.283656025148433,-171.0411492523368,6.337499999999224,171.0411492523368,10.431107541908537,0.0,0.0,point_mass,0.0,-171.0411492523368,-9.184922197305303,324.54280741564594
208,True,none,20.465852870266517,50.33885661516053,149661.14338483947,5.211294114051439,8.899999999999991,19727.397252087827,-0.10806690546292934,2.686805620240648,False,3002.6868056202406,-0.10806690546292934,-20.28843342425391,4.820833333332743,20.28843342425391,0.46797420693011293,0.0,0.0,point_mass,0.0,-20.28843342425391,-9.317966417558232,523.5938275559857
209,False,ground_intercept,237.17872089037763,-7.178720890377633,144148.51002529354,5.680668317617354,8.249999999999982,19409.995284279034,-0.22220081554163393,-237.17249658998435,True,2762.8275034100157,-0.22220081554163393,-1.7038577602310094,4.468749999999453,1.7038577602310094,0.4476598455048116,0.0,7.178720890377633,point_mass,0.0,-1.7038577602310094,-8.22268026778206,513.455558887622
210,True,none,30.921809276497896,64.12723578550434,135872.76421449566,7.842549640781962,11.65000000000003,23928.782701423737,-0.4071163312724905,-7.596957212029793,False,4002.898430331934,-8.437958550474084,-171.77804994429226,6.310416666665894,171.77804994429226,10.485401452116385,0.0,0.0,point_mass,0.0,-171.77804994429226,-9.545842442641153,330.30146431452556
211,True,none,12.852642548358551,53.264180526527085,146735.81947347292,5.317083934285944,8.79999999999999,19981.740446262407,-0.20993131451686298,-10.801970321746467,False,2989.1980296782535,-0.20993131451686298,-6.961593674380195,4.766666666666083,6.961593674380195,0.488703974385709,0.0,0.0,point_mass,0.0,-6.961593674380195,-8.016504724558162,527.1048393597753
212,True,none,26.68590172945272,70.61331853368108,129386.68146631891,8.108779084333056,11.750000000000032,24311.89342193105,0.5119857824511967,-7.22548258959705,False,4001.0756815716686,0.8484543791614017,-145.7612164528438,6.364583333332554,145.7612164528438,10.538234755731876,0.0,0.0,point_mass,0.0,-145.7612164528438,-8.198392418459095,315.82328289610956
213,True,none,31.06087609039326,39.28645616183872,160713.54383816128,8.302313606516048,11.050000000000022,25021.401126407414,-0.41609854943386365,-15.146314851568604,False,4000.145727089148,23.663583338391625,-208.01049439425327,5.985416666665934,208.01049439425327,9.403325176783365,0.0,0.0,point_mass,0.0,-208.01049439425327,-11.586125884637772,373.6208765883667
214,True,none,32.28401817710791,58.85049970938879,141149.5002906112,8.043180982669485,11.500000000000028,23786.36616420415,0.057990758769751426,-13.977968574245097,False,4007.317305770188,0.7017803230157569,-172.40623016297343,6.229166666665904,172.40623016297343,9.940642949773189,0.0,0.0,point_mass,0.0,-172.40623016297343,-9.410567519514846,342.68067852477293
215,True,none,13.74317759849762,63.02872833545218,136971.27166454782,4.814093760649916,9.149999999999995,19033.194648790566,-0.30576397215638973,-11.873731983506332,False,2988.1262680164937,-0.30576397215638973,-6.91345989219846,4.956249999999393,6.91345989219846,0.4943838802321977,0.0,0.0,point_mass,0.0,-6.91345989219846,-8.490154355462028,501.6346284543672
216,True,none,12.766013017264994,54.315806640403956,145684.19335959604,5.2012653287247295,8.949999999999992,20345.23569484371,-0.2458478998831725,-7.707816831749369,False,2992.2921831682506,-0.2458478998831725,-10.17350514106635,4.847916666666073,10.17350514106635,0.48889580656519527,0.0,0.0,point_mass,0.0,-10.17350514106635,-8.460208843603331,511.60018176213606
217,True,none,6.570058484376307,43.25165208515918,156748.34791484082,5.39851722218985,8.79999999999999,19591.993277641926,0.8440621780748858,-1.9101654711848823,False,2998.089834528815,0.8440621780748858,-6.22932543702459,4.766666666666083,6.22932543702459,0.5736684290689749,0.0,0.0,point_mass,0.0,-6.22932543702459,-8.49817801199663,525.9032615155384
218,True,none,20.585663824797965,56.84858968608992,143151.41031391008,5.189912061668769,8.999999999999993,20012.474270559545,0.021380606875641563,-4.328475316201548,False,2995.6715246837985,0.021380606875641563,-20.125441595509876,4.874999999999403,20.125441595509876,0.45389624499894476,0.0,0.0,point_mass,0.0,-20.125441595509876,-8.98209204904508,506.79739450133695
219,True,none,22.834547329348876,53.30001446807105,146699.98553192895,5.1891516551325125,8.899999999999991,19875.399543899177,-1.062533091448481,4.912656404659629,False,3004.9126564046596,-1.062533091448481,-22.27450071753815,4.820833333332743,22.27450071753815,0.5690472172316341,0.0,0.0,point_mass,0.0,-22.27450071753815,-7.9909896763704715,524.899155646976
220,True,none,21.148965070975077,56.94399980625347,143056.00019374653,5.021163380356454,9.049999999999994,19050.168061992426,-0.026489644224598867,-4.289094336623748,False,2995.7109056633763,-0.026489644224598867,-20.709458989640815,4.902083333332733,20.709458989640815,0.6460576515141516,0.0,0.0,point_mass,0.0,-20.709458989640815,-7.323562161878041,506.29390377745614
221,True,none,39.35135899095346,62.2915392225229,137708.4607774771,7.6733760415004255,11.500000000000028,23223.940089942516,0.05978076308391775,2.8251418421227754,False,4004.5037662122136,-0.8936463879012527,-190.17398055617267,6.229166666665904,190.17398055617267,10.080296252311106,0.0,0.0,point_mass,0.0,-190.17398055617267,-10.061367003290892,349.2059464908765
222,True,none,19.942383690678778,56.05863232937068,143941.36767062932,5.1305110737555175,8.949999999999992,19638.66893989454,0.4678809513532416,-0.9645877535931504,False,2999.035412246407,0.4678809513532416,-19.913546272505805,4.847916666666073,19.913546272505805,0.5152614906975629,0.0,0.0,point_mass,0.0,-19.913546272505805,-8.307251375340034,518.2873590322642
223,True,none,37.88897567603839,53.04541076588963,146954.58923411038,8.798407399555234,11.300000000000026,24288.282343235234,0.16300555728449231,4.894651120027447,False,4011.274645928259,-6.066009150766286,-176.6934167705907,6.120833333332584,176.6934167705907,9.861894721079842,0.0,0.0,point_mass,0.0,-176.6934167705907,-9.224262202261977,339.8303805134475
224,True,none,27.25589403990664,55.88500783674457,144114.99216325543,8.57147267888081,11.350000000000026,24767.796506039183,0.23965300880919288,-15.66435727974931,False,4016.6234560668854,6.828122618530984,-169.3187776048126,6.147916666665914,169.3187776048126,9.826638661527184,0.0,0.0,point_mass,0.0,-169.3187776048126,-9.459776594230098,342.47022555898525
225,True,none,31.397143887289968,69.56141166996366,130438.58833003633,7.512010639599614,12.000000000000036,23521.593348406906,-0.290989930642523,6.866315199168639,False,4004.3366504636656,0.42739811818547807,-164.37294224822875,6.499999999999204,164.37294224822875,10.5412115529857,0.0,0.0,point_mass,0.0,-164.37294224822875,-9.125213513649388,318.2861885740438
226,True,none,14.50911418135024,53.973843983392406,146026.1560166076,5.3728126336591835,8.899999999999991,19821.434063286943,-0.30653972632414245,-7.723053716884806,False,2992.276946283115,-0.30653972632414245,-12.27904186041222,4.820833333332743,12.27904186041222,0.5395897774212467,0.0,0.0,point_mass,0.0,-12.27904186041222,-7.727580069583046,509.82442907186834
227,True,none,23.282042717347355,57.839473658322035,142160.52634167796,8.904888933547038,11.400000000000027,25163.894481581632,-0.7312522771523915,6.152923552559969,False,4007.1007566373332,0.6825619341227867,-135.97023094032602,6.174999999999244,135.97023094032602,10.119245114124611,0.0,0.0,point_mass,0.0,-135.97023094032602,-7.820885965361451,324.59888718082135
228,True,none,34.52371420804247,57.72364486042992,142276.35513957008,8.430488560686115,11.500000000000028,25557.473063233287,-0.012424587501577936,-2.7414749583367666,False,4000.7584024005027,0.16952517947587198,-190.90506564886863,6.229166666665904,190.90506564886863,9.984163502016381,0.0,0.0,point_mass,0.0,-190.90506564886863,-10.481893684786955,333.26933388143937
229,True,none,30.961494696847428,53.45638809252766,146543.61190747234,8.469659849218532,11.450000000000028,23930.68961015975,0.03499877357493404,-6.519599381394983,False,4005.7242991321136,0.5050564736729083,-165.9275651817471,6.202083333332574,165.9275651817471,10.0161897027152,0.0,0.0,point_mass,0.0,-165.9275651817471,-9.048203719336247,334.30164932901226
230,True,none,22.14130764233304,52.54896709384271,147451.03290615728,5.257671027822884,8.899999999999991,19941.425964323,0.07163362237508639,5.355571156590486,False,3005.3555711565905,0.07163362237508639,-21.483720122997248,4.820833333332743,21.483720122997248,0.5139211571863243,0.0,0.0,point_mass,0.0,-21.483720122997248,-8.603663765047445,521.4548532650965
231,True,none,27.127074876739226,60.082916784869305,139917.0832151307,8.642951359005865,11.65000000000003,24847.075053975434,3.624079586481757,-14.791454243294993,False,4002.947822167047,6.587584774238598,-166.85991441130022,6.310416666665894,166.85991441130022,10.278606454349934,0.0,0.0,point_mass,0.0,-166.85991441130022,-9.64946153092097,315.93399774436375
232,True,none,11.447696370427124,46.56443125800943,153435.56874199057,5.538682907069439,8.699999999999989,21133.879215076733,-0.6419078537127858,-8.152757315970575,False,2991.8472426840294,-0.6419078537127858,-8.010633847812572,4.712499999999423,8.010633847812572,0.42354521375954274,0.0,0.0,point_mass,0.0,-8.010633847812572,-9.089631326034857,533.1887366428963
233,True,none,24.17352825955564,45.93775603061338,154062.24396938662,9.38773565965236,11.200000000000024,25775.27222776655,-1.3714987336280913,6.548538380765876,False,4001.41863836775,-1.9288709746716692,-152.13687149976997,6.066666666665924,152.13687149976997,9.927929316813529,0.0,0.0,point_mass,0.0,-152.13687149976997,-8.849908141585532,329.0617672569663
234,False,ground_intercept,277.3310674385523,-47.33106743855228,137755.0019269383,5.073636316163628,8.449999999999985,19049.71221753119,0.01367820605840266,-277.3133478894297,True,2722.6866521105703,0.01367820605840266,-3.134942083939962,4.577083333332773,3.134942083939962,0.4991590127963818,0.0,47.33106743855228,point_mass,0.0,-3.134942083939962,-8.462343302200777,497.91159472023406
235,True,none,12.91094123460565,56.82447052914393,143175.52947085607,5.238096902430595,8.899999999999991,19802.113731201047,-0.010842078516935898,-10.77350653368103,False,2989.226493466319,-0.010842078516935898,-7.115043427942379,4.820833333332743,7.115043427942379,0.49325466855207556,0.0,0.0,point_mass,0.0,-7.115043427942379,-7.8017956845348575,515.6168513426854
236,True,none,12.52937812908136,47.621111610110674,152378.88838988933,5.3714660065995,8.74999999999999,20141.35149621464,0.6125794848891775,-11.941209769686793,False,2988.058790230313,0.6125794848891775,-3.7440047960081326,4.739583333332753,3.7440047960081326,0.4387768552696278,0.0,0.0,point_mass,0.0,-3.7440047960081326,-8.881810633833108,532.5246137147172
237,True,none,26.858593628811164,62.123692017872905,137876.3079821271,8.836029017992203,11.400000000000027,26056.28293386218,-0.29022963484203773,8.14341750864969,False,4001.0176212512415,-2.7864426587445004,-142.28767367029067,6.174999999999244,142.28767367029067,10.272210484682374,0.0,0.0,point_mass,0.0,-142.28767367029067,-8.12749460726207,322.4603109297166
238,True,none,13.373186847288492,53.26490241705705,146735.09758294295,4.963348650760727,8.999999999999993,19780.30529085141,-0.08769003017100245,0.29698666205467816,False,3000.2969866620547,-0.08769003017100245,-13.369601184540254,4.874999999999403,13.369601184540254,0.62810893673629,0.0,0.0,point_mass,0.0,-13.369601184540254,-8.527715583490632,519.7500628137236
239,True,none,16.50843287015369,53.72959888184641,146270.4011181536,5.234325169335886,8.899999999999991,20218.94145742461,-0.14758588549227153,-4.266329127917288,False,2995.7336708720827,-0.14758588549227153,-15.946943594528035,4.820833333332743,15.946943594528035,0.5102081765513655,0.0,0.0,point_mass,0.0,-15.946943594528035,-8.204254590748144,518.7135724065761
240,True,none,33.516274545486,58.23723842317893,141762.76157682107,8.030695853300319,11.55000000000003,24369.276497646464,-0.33110555030584693,-9.944476112555549,False,4004.4586703062405,-1.2231232441981212,-166.6764625755301,6.256249999999234,166.6764625755301,9.946604322202822,0.0,0.0,point_mass,0.0,-166.6764625755301,-8.926936507388701,339.4146591026371
241,False,ground_intercept,230.45222340594412,-0.4522234059441246,129821.55571211623,4.919122073292316,8.649999999999988,18639.30642428457,-0.00996913804237993,-230.45194483864725,True,2769.5480551613527,-0.00996913804237993,-0.35818074285412926,4.685416666666093,0.35818074285412926,0.48973894806500373,0.0,0.4522234059441246,point_mass,0.0,-0.35818074285412926,-8.547326155750248,492.1938511904386
