failed,final_x_m,final_z_m,impulse_n_s,max_qbar_pa,miss_distance_m,run,success,time_of_flight_s
False,4001.150883911587,-504.3816761508634,11687.158799834628,79127.60655011715,235.07129929903397,750,False,13.70000000000006
False,4000.701082506078,-527.032583846391,11626.681421772799,73717.04576880475,246.04123765996425,751,False,13.900000000000063
False,4009.7640947894956,-547.8721984532219,11520.732166202142,77394.88653539136,257.40720765004016,752,False,13.900000000000063
False,4004.6850431963935,-458.5235397758233,12568.62752578817,79260.42930654227,212.90139352694834,753,True,13.300000000000054
False,4006.6954949534993,-524.4594063729758,11872.434683484587,72183.73741516909,249.6500979104567,754,False,13.70000000000006
False,4014.0973773526284,-441.46439220750005,12921.906018089343,81422.21849153598,204.9493155058791,755,True,13.05000000000005
False,4004.255245041579,-485.98273500491814,12155.783623707053,79768.85061848257,224.0004330028145,756,True,13.600000000000058
False,4010.0295129526266,-440.07848265048455,12794.073209586364,84328.28530877878,206.47777784046937,757,True,13.00000000000005
False,4002.901297109405,-536.8871279831719,11310.73579791875,75843.31659471735,250.87041257372604,758,False,13.900000000000063
False,4013.497539205238,-484.43134647542274,12220.566399314741,76684.53916443879,228.97642655384718,759,True,13.400000000000055
False,4013.320336384459,-444.522168380446,13313.853712969565,87915.34304181025,207.33833695695728,760,True,13.00000000000005
False,4001.20966349136,-541.8139830985207,11515.793149836169,71357.56432804783,249.68971438273644,761,False,14.100000000000065
False,4010.25007889238,-469.1252771014564,12285.764138827784,82404.66976128469,217.6553108573404,762,True,13.450000000000056
False,4016.606595809355,-430.1393492819054,13381.208408234541,91985.94800530376,199.67170209899078,763,True,12.850000000000048
False,4009.6361682433185,-450.96043318193256,12458.671386415506,80847.5938489269,206.67562598656986,764,True,13.300000000000054
False,4000.9531139426426,-424.7484346536282,13078.440891453054,83567.07066053414,194.9263865173664,765,True,13.100000000000051
False,4002.298145635481,-432.4698319377072,12723.776834784114,83162.39177345796,201.77480638545765,766,True,13.00000000000005
False,4004.8981450227816,-494.84403621081157,12479.156078924661,81830.83950891739,235.6683584311441,767,False,13.350000000000055
False,4001.3804594832986,-438.0132904833684,13013.356900664263,85755.0299216604,209.11724894797257,768,True,12.900000000000048
False,4011.6408088986277,-426.4655484150333,12702.561018956188,88184.77973828359,196.88386106178618,769,True,13.05000000000005
False,4009.5743098611388,-446.0136547330032,13403.538058027421,90345.91541383474,213.18436033097018,770,True,12.800000000000047
False,4000.5936822825265,-428.4827699901815,13130.201020131204,89249.90390355235,203.6766184492939,771,True,12.800000000000047
False,4015.6859099998883,-377.33024891646284,14271.253203065951,94195.31876396765,176.7592236003896,772,True,12.400000000000041
False,4015.230668106727,-420.54660170727044,13192.599381772425,87297.08972878658,194.47814665636295,773,True,12.900000000000048
False,4010.3477172226612,-416.28944532516516,13971.000232539027,91774.58192021273,196.13711658261516,774,True,12.650000000000045
False,4001.087813782782,-436.49030990347546,13389.02269627619,91892.0121868961,203.10295000284822,775,True,13.00000000000005
False,4013.0110935445455,-435.54205687361133,12971.05154963754,87661.56541404629,203.94842630430998,776,True,13.00000000000005
False,4005.7334859177276,-517.772870058075,11516.502169244643,76124.32470543188,240.4991661714439,777,False,13.800000000000061
False,4001.3943961177906,-485.1989876098608,12046.917220770196,80294.94007564161,227.95228593516856,778,True,13.400000000000055
False,4009.237728512741,-444.34663027281385,13235.442573814913,91139.5852915788,209.28185573857155,779,True,12.950000000000049
False,4001.2809393273697,-460.1077234222774,12869.591332862512,88995.92550026497,219.84307558617638,780,True,12.950000000000049
False,4008.112587161702,-468.8074108977839,12561.118190950388,81188.2644746335,220.82074753276228,781,True,13.300000000000054
False,4014.7405474651905,-477.3228446967283,12015.281656332023,80522.13724771632,222.57562938417,782,True,13.450000000000056
False,4009.1149752086076,-482.02262406430197,12046.335247617997,73903.34050154913,222.41551699252366,783,True,13.500000000000057
False,4001.6881145187504,-467.8707019781249,12857.3998537673,84010.50041371667,221.68778836797466,784,True,13.250000000000053
False,4006.310360036269,-432.1467742240427,12559.778161990947,83588.19128576381,198.82931226662512,785,True,13.100000000000051
False,4015.9326207977883,-409.944758681899,13389.353548309744,91982.66551334268,188.6015702689978,786,True,12.800000000000047
False,4004.530100486851,-435.3634141349914,13783.344553174351,94010.8456589499,206.45351087536608,787,True,12.800000000000047
False,4007.7877541607877,-424.8862469288874,13676.013165432028,88503.21518304826,199.45994031237956,788,True,12.750000000000046
False,4013.9404018528453,-454.136167016308,12422.692632491604,85409.42588281003,211.87384024819343,789,True,13.150000000000052
False,4010.651504291206,-446.34636052847884,12821.427123678794,86722.3733154252,210.45003988855646,790,True,13.05000000000005
False,4008.0758054229,-535.7044440270611,11394.50605171163,77212.4477919844,250.49753923120386,791,False,13.850000000000062
False,4013.0342148584928,-503.37837360154293,11875.04174291875,72536.42548959535,233.79663672293955,792,False,13.70000000000006
False,4010.4934527337023,-438.16288024004973,12791.899013435872,85025.27783269399,203.2171514740657,793,True,13.100000000000051
False,4013.4570088640467,-437.33268098281786,12518.896087534396,84688.19573768313,204.25750809276695,794,True,12.950000000000049
False,4002.010106501931,-504.73489445875873,11702.627829423174,78201.23572763156,233.83027241190817,795,False,13.70000000000006
False,4004.9719163363457,-475.72036304277754,11968.053332996364,81013.39189689103,221.74602283505513,796,True,13.500000000000057
False,4001.581194930252,-519.118190182092,12033.035222930857,71146.07576408908,247.08469396550402,797,False,13.650000000000059
False,4003.561280159515,-474.1094706196702,12245.963502625385,83576.50817702107,222.06324336728446,798,True,13.400000000000055
False,4015.1294459256933,-446.479984867515,13207.747611984523,89096.17617171958,211.73102939039535,799,True,12.850000000000048
False,4008.1188758903177,-441.00752707238587,12943.55878795756,82515.00390247315,207.06136772398148,800,True,13.05000000000005
False,4004.154854331991,-441.8848361056668,13210.031136638017,88024.72455629578,204.74399713976075,801,True,13.150000000000052
False,4008.449252673529,-461.5245665729606,12984.734763293958,83219.80803044599,213.68050784790535,802,True,13.300000000000054
False,4012.490417108212,-411.37691542680136,13369.799182969105,85724.7986381694,186.64531899194284,803,True,13.00000000000005
False,4007.6886313588457,-442.466200444053,13591.059638759361,88855.87493929703,207.10211152186378,804,True,12.950000000000049
False,4005.6132758340946,-448.4341447781835,12634.152973256922,85110.29562574104,207.5128323136698,805,True,13.250000000000053
False,4007.6945071624227,-483.0672683219558,12130.704862285162,78275.67102493084,225.52177466264024,806,True,13.400000000000055
False,4015.723744048339,-449.481774573038,13123.417992771982,90006.52969854855,214.56896787460445,807,True,12.900000000000048
False,4001.4256990830013,-467.8091667421963,12347.970298168062,81496.36495979893,218.50862557898026,808,True,13.400000000000055
False,4009.994085250566,-411.55652409566716,13539.484201255917,89347.07460002656,190.67673277210787,809,True,12.800000000000047
False,4004.7882605608697,-504.88516098904483,12211.14381913246,76885.93147441836,236.75849241231518,810,False,13.550000000000058
False,4000.5995685321805,-491.79696868854035,11815.966997809035,76491.63327561306,228.5274871705536,811,True,13.600000000000058
False,4000.125469423232,-472.67150114935106,12089.03358190659,82765.48970773083,220.15182600420448,812,True,13.350000000000055
False,4000.3523477003437,-454.37108906095153,12699.73734600894,83862.82157725036,216.960089339219,813,True,13.100000000000051
False,4000.395808315007,-542.5485765499807,11280.465395088027,72848.007325267,251.77740031291592,814,False,14.100000000000065
False,4003.85438153476,-543.7437544368466,11178.298027003013,72427.99004920622,251.02228318095902,815,False,14.100000000000065
False,4016.4193047556137,-442.322358597544,13110.48904973973,86995.61898540166,206.373056964451,816,True,12.950000000000049
False,4010.75829345686,-515.1126669982796,11887.294674653,79395.19980934256,237.4457440531624,817,False,13.75000000000006
False,4013.1543359386496,-456.57410062316114,12782.99534047721,82128.4301377724,218.06930675080028,818,True,13.00000000000005
False,4009.0459823136866,-477.8089864880431,12241.286846325016,78522.12010182432,224.03576135304638,819,True,13.300000000000054
False,4007.8353053511905,-518.6686917717525,11145.960989869958,72087.52560854118,240.7194819206599,820,False,13.900000000000063
False,4000.985122798822,-448.0437036773602,13055.307802941323,84939.32381957577,211.54978161151098,821,True,13.100000000000051
False,4006.238425404447,-478.46137640149755,12655.969499027042,78561.23934904064,223.66952831360692,822,True,13.350000000000055
False,4014.4706151221135,-570.4195334422438,10626.0,65768.35120384922,262.6951704300628,823,False,14.300000000000068
False,4002.2297941421984,-476.284870277151,12998.085116974264,83899.48577314078,224.25624653715988,824,True,13.300000000000054
False,4008.5849325673094,-468.5720721482931,13125.187003787516,83269.21551629496,219.72881557967668,825,True,13.250000000000053
False,4002.3651979007677,-496.3590223113765,12159.1803846336,78524.57893914408,234.73646182133916,826,False,13.500000000000057
False,4002.6944416615197,-448.0387995331098,12890.51509522169,81993.32641504091,209.8506510069956,827,True,13.150000000000052
False,4000.1530899463332,-467.58080091740067,12382.496004231387,83518.94718463627,220.4446606560227,828,True,13.300000000000054
False,4004.768789571393,-484.6188595524621,12201.732234218847,76141.2993278499,225.95180278806663,829,True,13.500000000000057
False,4014.306167104456,-539.8665972233033,10964.996129530628,69994.97119034462,248.99567347668338,830,False,14.050000000000065
False,4004.5361899874238,-510.07147283084066,11680.47907104401,72663.60365795837,239.35294612610204,831,False,13.70000000000006
False,4000.827859272938,-441.97603944145385,13715.14850850537,86473.89077390092,211.29710078383388,832,True,12.850000000000048
False,4001.482045914637,-421.8329793903131,13339.07860416386,85757.53019832217,196.14475086869456,833,True,12.850000000000048
False,4002.974062856674,-394.02072146391043,13851.45586345786,98079.7616518749,185.42878516226332,834,True,12.600000000000044
False,4012.6929926792745,-444.06093485363675,12429.42070504871,82043.139249213,205.30806483095537,835,True,13.150000000000052
False,4012.177558991142,-512.8160920402619,11803.05476519922,75643.94666203918,240.33912946239954,836,False,13.650000000000059
False,4011.5401226923937,-468.5791729360082,12422.229150508769,85597.3815844979,218.6085234549896,837,True,13.250000000000053
False,4003.4803582965765,-534.0489157792883,11217.534130458409,74537.72314584354,247.44584246283807,838,False,14.100000000000065
False,4001.624566423265,-389.0191005538292,13879.673610915896,98538.97245675811,184.81325702391908,839,True,12.450000000000042
False,4013.4490087866934,-554.6622054281685,11404.244547856615,72767.2166629369,256.9327384711264,840,False,14.200000000000067
False,4010.1544125722007,-455.4764723496459,12655.269894308585,82836.53326655297,214.86583268875782,841,True,13.100000000000051
False,4007.442042460447,-413.58894437294526,13786.700686565284,92060.15867059883,194.41757756103794,842,True,12.650000000000045
False,4006.4591661021923,-486.447704817856,12242.957567304618,77131.09252700955,224.1042056567185,843,True,13.600000000000058
False,4001.43667830468,-466.6620587465625,12697.835377587506,81886.16753799384,218.26695974937533,844,True,13.250000000000053
False,4005.1639255596233,-513.9792190550412,12126.146445000059,78715.2719874989,243.87605602829652,845,False,13.600000000000058
False,4015.3309963072575,-477.81725095954346,12472.521142014675,81691.21158209273,220.3215587202077,846,True,13.500000000000057
False,4011.5139712137407,-381.6656234537409,13746.588796287693,96651.5507090111,176.48645792878156,847,True,12.600000000000044
False,4013.0905213500414,-495.10728183242816,11498.1656664195,72727.84971740362,226.87436210132236,848,True,13.800000000000061
False,4001.8905151803187,-462.95980493802006,12479.675753449439,79174.22679335866,215.42459405236875,849,True,13.350000000000055
False,4013.4200489114965,-497.66949383273504,12203.232549439117,75509.7057884418,230.6082474554213,850,False,13.650000000000059
False,4005.089355756972,-483.113908269816,12074.364880602207,82900.24246026058,224.2188927801788,851,True,13.450000000000056
False,4006.003946843472,-434.8482599995874,13219.33628432051,84364.17431637218,203.6922280723825,852,True,13.05000000000005
False,4013.988693760075,-477.78552653176246,12714.846505807529,79198.84005994805,221.5715028612607,853,True,13.350000000000055
False,4000.5992650200883,-559.0958512443058,11186.943206228636,73306.28139151708,261.47587156870003,854,False,14.100000000000065
False,4014.5879143563925,-419.6969604231738,13009.933545112788,90392.97695845783,197.09435650270123,855,True,12.800000000000047
False,4002.2994309447254,-443.9911243051209,12836.337992845569,79942.05898294176,208.68655307858066,856,True,13.05000000000005
False,4012.3492550196356,-435.2049346448083,13004.008552260604,85661.62328243154,203.15572636241257,857,True,12.950000000000049
False,4009.046053227947,-488.08159096529675,12066.54521095312,77387.50405235573,224.1384143006397,858,True,13.75000000000006
False,4005.222217038321,-465.17537731800957,12888.682144008468,82994.74969818359,220.56972029743022,859,True,13.05000000000005
False,4014.113622826462,-452.3496558832023,12929.339074126947,84440.74406142344,213.30742389196732,860,True,13.100000000000051
False,4010.451746798433,-429.13310801215437,13151.289812500107,88130.4451651113,199.35068501256626,861,True,12.900000000000048
False,4009.8761934112845,-496.4320471934779,12553.277863034482,87474.37342144502,233.2811379504399,862,False,13.400000000000055
False,4002.5079043026617,-497.0064423895372,11825.53620578885,76554.17951025652,232.52499235332525,863,False,13.550000000000058
False,4001.1904603784583,-487.4243113151784,12451.627245240015,80450.4707572586,230.11627828894166,864,False,13.450000000000056
False,4001.9209649660693,-533.2269301476887,11626.730391626896,74828.19939811961,248.62047390091254,865,False,13.900000000000063
False,4012.166309262732,-514.682225945104,12460.208780840423,83030.18364926767,240.9404048883049,866,False,13.650000000000059
False,4008.129607906726,-527.1804610328339,11265.410828160333,70790.07761713948,241.21673763270832,867,False,14.050000000000065
False,4012.909571933323,-489.07984315144256,12010.482784500056,79384.22533222307,226.4495313556382,868,True,13.650000000000059
False,4008.96768866589,-439.4000443599768,13413.71326026794,86928.80843748902,208.44994973402564,869,True,12.850000000000048
False,4014.593359624919,-470.69219846867344,12400.799767123108,79437.86328758473,215.12308508260526,870,True,13.400000000000055
False,4014.4319912162427,-514.704530715131,11694.57279723728,72227.19373330812,238.43233088921502,871,False,13.800000000000061
False,4005.801202420203,-457.4390068628619,12642.265908529349,83115.8943164256,216.3731876324359,872,True,13.05000000000005
False,4006.918139541521,-470.2501777913986,12148.907191188493,80328.6772826983,218.50813807712726,873,True,13.450000000000056
False,4003.1505728125217,-519.4546552497109,11589.890115712014,74391.15050507062,241.12479979689326,874,False,13.800000000000061
False,4008.1355423207356,-456.2356623099167,11839.112673323649,80703.40767781832,209.19018426613468,875,True,13.450000000000056
False,4001.0200373267894,-501.3037422988478,11963.783514597653,77188.8429046298,237.37725782022622,876,False,13.500000000000057
False,4010.243197546182,-532.5289399522418,11739.118713382835,76019.32505076542,245.6139936579335,877,False,14.050000000000065
False,4014.9297279783686,-483.56916492143483,11816.14020244311,74785.32686777238,222.6925583329363,878,True,13.600000000000058
False,4005.3446423365385,-449.20776100309195,12998.508031822132,81566.81557734832,209.13346340352214,879,True,13.150000000000052
False,4006.2098500824886,-479.21062387971614,12641.38903758896,77944.64955422818,226.24494772102034,880,True,13.250000000000053
False,4013.363366244596,-426.527183923541,13107.692755448457,86547.33624108373,195.94401342723398,881,True,13.05000000000005
False,4005.5525683802566,-471.27914867085656,12929.323131046642,83952.11075258837,222.54818181545622,882,True,13.250000000000053
False,4010.707163729934,-532.6621235417736,11718.406044805342,72762.678369308,247.88424574459427,883,False,13.900000000000063
False,4014.4344804849757,-465.48183548306275,12856.093235812528,87732.59856891038,221.82219884704355,884,True,13.05000000000005
False,4004.002117426565,-450.02870567165485,12429.040288042124,77547.73849633297,208.3007278869663,885,True,13.250000000000053
False,4010.9019323086363,-514.0793737255347,11713.830081874872,82512.50277638216,238.21106649745738,886,False,13.800000000000061
False,4014.1792970659553,-464.43560657715864,13073.000381233129,83426.98792536267,216.9947817180922,887,True,13.300000000000054
False,4015.4154508345964,-507.3421013782744,11553.390510356936,75270.65363532827,234.69235452981547,888,False,13.650000000000059
False,4006.3077368289087,-504.3120735524728,12063.197573423671,78473.86155881707,236.29435626179628,889,False,13.550000000000058
False,4012.8365965459434,-511.66136156057325,11655.584789005614,74166.57648587905,238.4581435357425,890,False,13.70000000000006
False,4005.9085726974085,-433.82982270592674,13028.81703141306,83856.23305617769,203.65168766663592,891,True,13.00000000000005
False,4008.1429417927848,-462.7467720336401,13194.015201245435,86588.08334365365,219.43088275811022,892,True,13.100000000000051
False,4008.907433113729,-488.9026915589726,11708.673048433751,73441.0046276487,228.66143949212878,893,True,13.550000000000058
False,4014.7259318158804,-440.31406269093594,13172.12805737134,89043.17494363622,205.9313977141755,894,True,12.900000000000048
False,4011.629739199573,-511.5674890457387,12094.374407682073,78070.69633248063,240.42757493254248,895,False,13.650000000000059
False,4014.9702367385285,-527.4162823780651,11703.929639407665,75679.99051336895,243.64541603050037,896,False,13.850000000000062
False,4008.5059102183927,-463.93369713003966,11939.145121124331,77510.26014199706,212.82867786147878,897,True,13.450000000000056
False,4004.212343639987,-442.3434420524504,12901.794356635903,86841.20142147478,206.25202473382873,898,True,13.05000000000005
False,4001.6344024347763,-483.2047433108198,11912.623933229497,76497.3952537759,229.79643680365172,899,True,13.400000000000055
False,4013.9384351053845,-417.16301727106134,13239.36800050639,87801.80326913609,196.00235095996405,900,True,12.750000000000046
False,4015.8673457201894,-414.9578364064492,13459.156408641677,93557.79731284449,192.74535905841415,901,True,12.800000000000047
False,4004.1033080557327,-474.84640243222816,11991.842714085595,77510.54619586318,219.9738896843427,902,True,13.450000000000056
False,4002.8301852597046,-428.5184385652415,13143.459114487587,87765.80653222505,198.9870641423967,903,True,13.00000000000005
False,4011.318493058519,-412.9705764718494,12996.935843088555,87403.8805341981,191.72479332784187,904,True,12.800000000000047
False,4012.4323822984165,-571.9280253492072,11095.66373154495,66639.87684422091,265.378787836805,905,False,14.250000000000068
False,4009.2528171451777,-466.1905091128188,12587.088184642396,84137.68372971783,218.8926417347968,906,True,13.150000000000052
False,4005.7180872753665,-482.58409101357097,12423.892514279674,84226.9704324671,226.657858906616,907,True,13.350000000000055
False,4001.494909865742,-528.6936578924757,11384.845193815574,72779.48689632071,245.8037817453339,908,False,14.000000000000064
False,4010.10718174699,-421.56141137509576,13314.435775789594,85643.23463475991,197.12591042987452,909,True,12.850000000000048
False,4002.6862413200784,-451.6395057973591,12816.46597863359,83357.44990776065,209.3175889584922,910,True,13.200000000000053
False,4012.260320996064,-437.2892482573487,13070.983373728639,92367.90671639515,205.50971696413671,911,True,12.850000000000048
False,4011.1913237294143,-540.1016658550185,11566.34882811313,69382.8045931229,256.11051234854574,912,False,13.850000000000062
False,4009.1431105651104,-475.86484566093816,12221.987010450483,76059.05068925372,220.3495851026462,913,True,13.450000000000056
False,4000.874867831904,-390.944416912633,13831.633981231522,95213.52372819812,186.85424650977228,914,True,12.450000000000042
False,4011.7998795750264,-467.724780528906,12289.13492760356,83524.09331323557,220.36585710128796,915,True,13.150000000000052
False,4007.731178856535,-462.30811799191696,12849.173192747288,85465.51578816828,216.81886994770238,916,True,13.150000000000052
False,4007.5654030661126,-519.211801630095,11611.454487808373,79720.50131543992,238.08550525040096,917,False,13.950000000000063
False,4006.539157553013,-432.5357911814951,12768.727025557067,82987.06845607585,198.87518314882277,918,True,13.05000000000005
False,4015.788682109243,-441.8378665112555,12985.672420367728,83257.54719393697,205.20510579448958,919,True,13.150000000000052
False,4015.646475166188,-454.32855624130707,12276.115601775047,83723.50055766062,208.1366695779663,920,True,13.350000000000055
False,4004.955407343763,-485.14122039741994,11866.377920999823,76857.39131789563,226.59421422215368,921,True,13.500000000000057
False,4003.114632648128,-410.3409393713561,13641.467055441395,94102.4792355655,194.02228600323326,922,True,12.650000000000045
False,4013.499453816018,-523.5037995996225,11331.859268934537,69842.15087147684,243.1039576560082,923,False,13.950000000000063
False,4007.3558521394243,-472.60270507226954,13078.64650307201,81646.76717793317,222.9028402351822,924,True,13.250000000000053
False,4008.193502677802,-537.3530750570865,11400.288887894509,77754.12353371496,250.14365108098445,925,False,13.950000000000063
False,4009.696564130728,-516.553409334209,12431.440821164315,76732.02203073473,245.06455082639718,926,False,13.600000000000058
False,4014.452134278954,-504.55302006648617,11787.646943322676,73622.22919489966,233.96725768943904,927,False,13.650000000000059
False,4006.793527062005,-469.3218461735921,12124.565990507506,79394.75224853502,218.10928664206943,928,True,13.300000000000054
False,4002.2518305869826,-458.86082915688075,12578.5138588162,77585.36664840847,215.46435471899466,929,True,13.250000000000053
False,4007.746698326041,-442.5041985088539,13057.909053134044,85118.73404265947,207.36960224395838,930,True,13.05000000000005
False,4015.1871129973965,-517.0257534428681,11663.868139416027,74976.93875055782,239.33911618876616,931,False,13.800000000000061
False,4003.3714074904096,-479.7967733835844,12423.125062660505,76691.90123007767,223.60036922568216,932,True,13.550000000000058
False,4010.7877161835604,-433.8651018367065,13164.04989270203,90992.78024049374,201.38805882915568,933,True,12.950000000000049
False,4005.697728740185,-428.3478594729815,12941.816888644757,87179.83237731754,201.34392962070785,934,True,12.800000000000047
False,4012.6874295142993,-438.0043249415941,13106.45908991305,84465.29296631104,203.1573195930713,935,True,13.05000000000005
False,4014.3283452320993,-447.9508933320242,13325.962920611368,87965.93207469485,210.37927308218883,936,True,13.00000000000005
False,4008.0881449700487,-456.8470294939526,12039.433296811128,79151.0881493747,213.8267759525949,937,True,13.300000000000054
False,4001.75698312562,-425.1686212811919,12705.705578785824,88281.14507658967,197.38088748289277,938,True,13.00000000000005
False,4016.729803750105,-425.9626660878865,12925.8936843553,86058.32741771467,197.12154618695095,939,True,12.950000000000049
False,4004.039081393831,-468.13762210443656,12660.463308525,84237.86597009636,224.49909196432685,940,True,13.05000000000005
False,4001.8015704831105,-488.1407108433586,12687.343736722027,77939.99973190573,228.24291060814434,941,True,13.450000000000056
False,4010.27131200539,-460.14393119451205,12553.901059512229,87349.20763808797,216.07058943094623,942,True,13.150000000000052
False,4001.120108920361,-567.5637802767058,10889.79380005428,67999.22077946839,263.28639942468766,943,False,14.350000000000069
False,4004.918893992917,-451.7837996750538,13468.567367515803,88119.75791150458,216.50072654511234,944,True,12.950000000000049
False,4014.3372428349935,-439.1114150221927,12735.736461012066,89784.7895522027,205.15510925876066,945,True,12.950000000000049
False,4013.2324119510076,-460.08531088826857,12916.858751468853,84690.81409154634,211.68025449195156,946,True,13.400000000000055
False,4011.154550440512,-429.44341645717134,12834.519965337733,86033.7844944896,196.96970896117912,947,True,13.150000000000052
False,4013.2204655633545,-439.4483575231577,12997.116724137348,90649.85909399639,205.99900335946467,948,True,13.00000000000005
False,4002.895769649081,-489.0314478652423,12953.348789632939,79690.31080093766,232.8632994745587,949,False,13.250000000000053
False,4007.7524489770562,-432.31904767659125,12614.88863332186,83514.10934019816,201.2062808015926,950,True,13.00000000000005
False,4015.934673171517,-439.9055027907377,12638.95263794303,88128.42255105892,203.09850066330463,951,True,13.150000000000052
False,4005.125120105867,-533.2968265535461,11575.799352381504,72001.64171262046,250.72454831039784,952,False,13.900000000000063
False,4004.0709448387224,-472.6432827410953,12467.235067524061,80384.49945225229,224.59413065905954,953,True,13.250000000000053
False,4000.791718710432,-379.58527536089,14141.444683890119,100255.58464737296,178.54376265527986,954,True,12.400000000000041
False,4003.832250575528,-447.9461477980621,13185.835481893777,88564.71140705049,210.34390208240166,955,True,13.00000000000005
False,4002.369212316417,-439.4901019006743,12810.354263775045,85629.15835720749,206.67664919449845,956,True,13.100000000000051
False,4004.4029673626296,-426.8148678190066,13087.913649959999,85943.60995458293,199.24023908689594,957,True,12.950000000000049
False,4003.6525708999607,-495.62389847413147,12204.074945147777,76820.75373962961,231.337506150458,958,False,13.650000000000059
False,4009.7014365723808,-414.20185328495194,13923.108282456156,92117.64111583895,195.49113865959274,959,True,12.650000000000045
False,4016.07545842443,-398.25067171499575,13439.936572692688,87331.5368853781,184.26277368732002,960,True,12.750000000000046
False,4003.719752744237,-426.1866179870841,13736.316904019417,91384.94680932497,203.3286193036593,961,True,12.700000000000045
False,4012.1508886050224,-499.6999260785621,12031.41996047853,74907.78161725488,235.36522912540025,962,False,13.500000000000057
False,4011.4013469096303,-471.4214225619382,12176.40659649284,80826.97833308477,217.32864074726263,963,True,13.450000000000056
False,4013.092422465448,-434.27145851414275,12932.296206830015,89972.14616302747,200.24033154038383,964,True,13.100000000000051
False,4013.35930097083,-412.21208347755584,12822.87828352148,86527.57038557394,190.04506783951902,965,True,12.850000000000048
False,4000.5019400967117,-456.53769370324454,12288.574055438385,84260.17582128943,209.749137685185,966,True,13.350000000000055
False,4000.421704776728,-441.8389773620535,13072.390257767936,85789.24018915667,207.27429472306076,967,True,13.05000000000005
False,4013.250629039233,-446.30750839551456,12959.310703425208,87262.81506406209,206.25496846163935,968,True,13.250000000000053
False,4004.827001244041,-486.029705784385,12327.801883997845,83059.0612012477,227.70939239891993,969,True,13.450000000000056
False,4009.4182246596865,-486.76615930699967,12676.050169540596,82757.22935612834,226.6087425492213,970,True,13.500000000000057
False,4013.8189481674003,-549.9058900849192,11021.16645665937,72842.5671727758,253.36396587092415,971,False,14.150000000000066
False,4000.099516281023,-474.62683901336766,12700.686866424703,85120.77934475629,221.2507554001042,972,True,13.350000000000055
False,4016.2725366259674,-451.0779819486262,12737.589181953901,81466.23885785803,213.04549552685333,973,True,13.100000000000051
False,4014.151588420684,-422.2238985950835,13570.570272940608,90885.63222532523,199.0083883410137,974,True,12.750000000000046
False,4014.06275272835,-437.8750848027593,13010.494122202652,82073.42720509309,203.1787273853581,975,True,13.100000000000051
False,4004.328715163159,-468.2260763376111,12228.112003555836,77569.59390781308,219.3076053537975,976,True,13.300000000000054
False,4007.6330351234146,-447.3917520128901,12723.007286875396,84553.49112158001,210.7312989124901,977,True,13.00000000000005
False,4009.0098054000464,-474.56007361293547,12610.13310587469,81255.31731892016,223.7792066349409,978,True,13.300000000000054
False,4005.5579720676465,-461.6439218579524,12795.864265480383,87680.66606447882,218.30442769192948,979,True,13.05000000000005
False,4014.7081824751913,-448.2933243895686,12913.975948929317,83418.38457739529,208.60025270250839,980,True,13.100000000000051
False,4009.8515778320734,-439.22507474396735,13159.812961686803,87737.03869133242,208.17731987356203,981,True,12.950000000000049
False,4005.612372225931,-466.90348738118644,12921.306942805448,87869.54724072934,217.24975915349273,982,True,13.250000000000053
False,4008.4315386511335,-496.11824688625916,11696.40466677076,76255.90764276449,233.56447089209885,983,False,13.450000000000056
False,4003.904204317876,-467.19371645248117,12422.574614206993,78579.18855529472,217.8949139789897,984,True,13.400000000000055
False,4014.1298138625434,-453.6143851330233,12623.995614594125,81395.29174091153,210.37431201320027,985,True,13.300000000000054
False,4010.05646286675,-480.6234241808806,12508.166701725051,79523.3288465163,224.13956694100685,986,True,13.400000000000055
False,4015.747291649351,-459.9475002113947,13058.469666762516,83373.87724708469,214.49060462858304,987,True,13.150000000000052
False,4004.3764270210754,-506.83711131954965,12016.960503997565,78670.09519935884,236.76847878998117,988,False,13.70000000000006
False,4016.2574195794937,-425.31214142951904,13220.459420361536,84523.65052599608,198.37697733155366,989,True,12.900000000000048
False,4007.099446208089,-517.1810372200475,11614.05712003009,74637.6131459449,237.96320668959893,990,False,13.950000000000063
False,4003.762471563262,-505.1223287034377,11639.843265704912,76957.18479932644,233.51590063062818,991,False,13.800000000000061
False,4002.5054408023575,-503.2305140780305,11675.595545456192,78792.86627757673,234.53848804693118,992,False,13.75000000000006
False,4011.2134389551047,-429.1224773359955,12533.284429578045,83327.6203502455,199.06991209675797,993,True,13.00000000000005
False,4011.4966171537535,-448.9059266423776,12710.876869294681,85565.5187553264,212.98043013380325,994,True,13.00000000000005
False,4013.1121277186903,-433.5576416688603,12993.958367798472,84001.55630276205,200.1156190712364,995,True,13.100000000000051
False,4003.378795961554,-499.6133306172629,12447.426017215743,82566.62908646288,233.94495551544097,996,False,13.550000000000058
False,4005.9763210359656,-542.854567880897,11470.771727200525,72829.88679655854,256.89649180226917,997,False,13.850000000000062
False,4014.9950105746825,-488.02172587430323,12602.379095523267,86055.80129411319,229.99371481519165,998,True,13.300000000000054
False,4000.96501758647,-465.7542710686295,12320.190836388012,79509.92437772224,218.2195426765018,999,True,13.300000000000054
